ref: simulated example

wavelength (nm)	n	k
8.280000e+02	1.469860e+00	4.193789e-02
8.290000e+02	1.469923e+00	4.192097e-02
8.300000e+02	1.469985e+00	4.190406e-02
8.310000e+02	1.470048e+00	4.188715e-02
8.320000e+02	1.470111e+00	4.187023e-02
8.330000e+02	1.470173e+00	4.185280e-02
8.340000e+02	1.470235e+00	4.183474e-02
8.350000e+02	1.470297e+00	4.181668e-02
8.360000e+02	1.470359e+00	4.179861e-02
8.370000e+02	1.470421e+00	4.178055e-02
8.380000e+02	1.470483e+00	4.176249e-02
8.390000e+02	1.470545e+00	4.174351e-02
8.400000e+02	1.470606e+00	4.172433e-02
8.410000e+02	1.470667e+00	4.170515e-02
8.420000e+02	1.470729e+00	4.168598e-02
8.430000e+02	1.470790e+00	4.166680e-02
8.440000e+02	1.470851e+00	4.164749e-02
8.450000e+02	1.470912e+00	4.162724e-02
8.460000e+02	1.470972e+00	4.160700e-02
8.470000e+02	1.471032e+00	4.158675e-02
8.480000e+02	1.471093e+00	4.156650e-02
8.490000e+02	1.471153e+00	4.154625e-02
8.500000e+02	1.471214e+00	4.152564e-02
8.510000e+02	1.471273e+00	4.150436e-02
8.520000e+02	1.471333e+00	4.148307e-02
8.530000e+02	1.471392e+00	4.146179e-02
8.540000e+02	1.471452e+00	4.144051e-02
8.550000e+02	1.471512e+00	4.141922e-02
8.560000e+02	1.471571e+00	4.139746e-02
8.570000e+02	1.471630e+00	4.137518e-02
8.580000e+02	1.471688e+00	4.135290e-02
8.590000e+02	1.471747e+00	4.133063e-02
8.600000e+02	1.471806e+00	4.130835e-02
8.610000e+02	1.471865e+00	4.128607e-02
8.620000e+02	1.471923e+00	4.126328e-02
8.630000e+02	1.471981e+00	4.124005e-02
8.640000e+02	1.472038e+00	4.121682e-02
8.650000e+02	1.472096e+00	4.119359e-02
8.660000e+02	1.472154e+00	4.117036e-02
8.670000e+02	1.472212e+00	4.114713e-02
8.680000e+02	1.472269e+00	4.112343e-02
8.690000e+02	1.472326e+00	4.109929e-02
8.700000e+02	1.472383e+00	4.107515e-02
8.710000e+02	1.472440e+00	4.105101e-02
8.720000e+02	1.472497e+00	4.102688e-02
8.730000e+02	1.472554e+00	4.100274e-02
8.740000e+02	1.472610e+00	4.097824e-02
8.750000e+02	1.472666e+00	4.095324e-02
8.760000e+02	1.472722e+00	4.092823e-02
8.770000e+02	1.472778e+00	4.090323e-02
8.780000e+02	1.472834e+00	4.087823e-02
8.790000e+02	1.472890e+00	4.085322e-02
8.800000e+02	1.472946e+00	4.082804e-02
8.810000e+02	1.473000e+00	4.080221e-02
8.820000e+02	1.473055e+00	4.077639e-02
8.830000e+02	1.473110e+00	4.075056e-02
8.840000e+02	1.473165e+00	4.072473e-02
8.850000e+02	1.473220e+00	4.069890e-02
8.860000e+02	1.473275e+00	4.067308e-02
8.870000e+02	1.473329e+00	4.064653e-02
8.880000e+02	1.473383e+00	4.061992e-02
8.890000e+02	1.473437e+00	4.059332e-02
8.900000e+02	1.473491e+00	4.056671e-02
8.910000e+02	1.473545e+00	4.054010e-02
8.920000e+02	1.473599e+00	4.051350e-02
8.930000e+02	1.473652e+00	4.048649e-02
8.940000e+02	1.473705e+00	4.045915e-02
8.950000e+02	1.473758e+00	4.043181e-02
8.960000e+02	1.473811e+00	4.040447e-02
8.970000e+02	1.473863e+00	4.037713e-02
8.980000e+02	1.473916e+00	4.034979e-02
8.990000e+02	1.473969e+00	4.032239e-02
9.000000e+02	1.474021e+00	4.029436e-02
9.010000e+02	1.474073e+00	4.026634e-02
9.020000e+02	1.474125e+00	4.023831e-02
9.030000e+02	1.474176e+00	4.021028e-02
9.040000e+02	1.474228e+00	4.018225e-02
9.050000e+02	1.474280e+00	4.015422e-02
9.060000e+02	1.474331e+00	4.012586e-02
9.070000e+02	1.474382e+00	4.009718e-02
9.080000e+02	1.474433e+00	4.006851e-02
9.090000e+02	1.474483e+00	4.003984e-02
9.100000e+02	1.474534e+00	4.001117e-02
9.110000e+02	1.474585e+00	3.998249e-02
9.120000e+02	1.474636e+00	3.995382e-02
9.130000e+02	1.474685e+00	3.992463e-02
9.140000e+02	1.474735e+00	3.989536e-02
9.150000e+02	1.474785e+00	3.986609e-02
9.160000e+02	1.474834e+00	3.983682e-02
9.170000e+02	1.474884e+00	3.980754e-02
9.180000e+02	1.474934e+00	3.977827e-02
9.190000e+02	1.474983e+00	3.974894e-02
9.200000e+02	1.475032e+00	3.971911e-02
9.210000e+02	1.475080e+00	3.968929e-02
9.220000e+02	1.475129e+00	3.965946e-02
9.230000e+02	1.475177e+00	3.962964e-02
9.240000e+02	1.475226e+00	3.959981e-02
9.250000e+02	1.475274e+00	3.956999e-02
9.260000e+02	1.475323e+00	3.954003e-02
9.270000e+02	1.475370e+00	3.950970e-02
9.280000e+02	1.475417e+00	3.947936e-02
9.290000e+02	1.475465e+00	3.944902e-02
9.300000e+02	1.475512e+00	3.941869e-02
9.310000e+02	1.475560e+00	3.938835e-02
9.320000e+02	1.475607e+00	3.935802e-02
9.330000e+02	1.475654e+00	3.932755e-02
9.340000e+02	1.475701e+00	3.929675e-02
9.350000e+02	1.475747e+00	3.926594e-02
9.360000e+02	1.475793e+00	3.923514e-02
9.370000e+02	1.475839e+00	3.920434e-02
9.380000e+02	1.475886e+00	3.917354e-02
9.390000e+02	1.475932e+00	3.914274e-02
9.400000e+02	1.475978e+00	3.911184e-02
9.410000e+02	1.476023e+00	3.908062e-02
9.420000e+02	1.476068e+00	3.904940e-02
9.430000e+02	1.476114e+00	3.901818e-02
9.440000e+02	1.476159e+00	3.898696e-02
9.450000e+02	1.476204e+00	3.895573e-02
9.460000e+02	1.476249e+00	3.892451e-02
9.470000e+02	1.476294e+00	3.889327e-02
9.480000e+02	1.476338e+00	3.886167e-02
9.490000e+02	1.476382e+00	3.883007e-02
9.500000e+02	1.476426e+00	3.879847e-02
9.510000e+02	1.476470e+00	3.876687e-02
9.520000e+02	1.476514e+00	3.873527e-02
9.530000e+02	1.476558e+00	3.870367e-02
9.540000e+02	1.476602e+00	3.867207e-02
9.550000e+02	1.476645e+00	3.864021e-02
9.560000e+02	1.476688e+00	3.860828e-02
9.570000e+02	1.476731e+00	3.857634e-02
9.580000e+02	1.476774e+00	3.854441e-02
9.590000e+02	1.476817e+00	3.851247e-02
9.600000e+02	1.476860e+00	3.848054e-02
9.610000e+02	1.476903e+00	3.844860e-02
9.620000e+02	1.476945e+00	3.841656e-02
9.630000e+02	1.476987e+00	3.838433e-02
9.640000e+02	1.477029e+00	3.835210e-02
9.650000e+02	1.477071e+00	3.831987e-02
9.660000e+02	1.477112e+00	3.828765e-02
9.670000e+02	1.477154e+00	3.825542e-02
9.680000e+02	1.477196e+00	3.822319e-02
9.690000e+02	1.477237e+00	3.819096e-02
9.700000e+02	1.477278e+00	3.815852e-02
9.710000e+02	1.477319e+00	3.812604e-02
9.720000e+02	1.477359e+00	3.809356e-02
9.730000e+02	1.477400e+00	3.806108e-02
9.740000e+02	1.477441e+00	3.802860e-02
9.750000e+02	1.477481e+00	3.799613e-02
9.760000e+02	1.477522e+00	3.796365e-02
9.770000e+02	1.477562e+00	3.793112e-02
9.780000e+02	1.477602e+00	3.789843e-02
9.790000e+02	1.477641e+00	3.786574e-02
9.800000e+02	1.477681e+00	3.783305e-02
9.810000e+02	1.477720e+00	3.780036e-02
9.820000e+02	1.477760e+00	3.776768e-02
9.830000e+02	1.477799e+00	3.773499e-02
9.840000e+02	1.477839e+00	3.770230e-02
9.850000e+02	1.477877e+00	3.766953e-02
9.860000e+02	1.477916e+00	3.763667e-02
9.870000e+02	1.477954e+00	3.760381e-02
9.880000e+02	1.477992e+00	3.757095e-02
9.890000e+02	1.478031e+00	3.753809e-02
9.900000e+02	1.478069e+00	3.750523e-02
9.910000e+02	1.478108e+00	3.747237e-02
9.920000e+02	1.478146e+00	3.743951e-02
9.930000e+02	1.478183e+00	3.740657e-02
9.940000e+02	1.478221e+00	3.737358e-02
9.950000e+02	1.478258e+00	3.734059e-02
9.960000e+02	1.478295e+00	3.730760e-02
9.970000e+02	1.478332e+00	3.727461e-02
9.980000e+02	1.478370e+00	3.724162e-02
9.990000e+02	1.478407e+00	3.720863e-02
1.000000e+03	1.478444e+00	3.717564e-02
1.001000e+03	1.478481e+00	3.714259e-02
1.002000e+03	1.478517e+00	3.710951e-02
1.003000e+03	1.478553e+00	3.707643e-02
1.004000e+03	1.478589e+00	3.704334e-02
1.005000e+03	1.478625e+00	3.701026e-02
1.006000e+03	1.478661e+00	3.697717e-02
1.007000e+03	1.478697e+00	3.694409e-02
1.008000e+03	1.478733e+00	3.691101e-02
1.009000e+03	1.478769e+00	3.687790e-02
1.010000e+03	1.478804e+00	3.684476e-02
1.011000e+03	1.478839e+00	3.681162e-02
1.012000e+03	1.478874e+00	3.677848e-02
1.013000e+03	1.478909e+00	3.674534e-02
1.014000e+03	1.478944e+00	3.671220e-02
1.015000e+03	1.478979e+00	3.667906e-02
1.016000e+03	1.479014e+00	3.664592e-02
1.017000e+03	1.479048e+00	3.661277e-02
1.018000e+03	1.479082e+00	3.657961e-02
1.019000e+03	1.479116e+00	3.654645e-02
1.020000e+03	1.479150e+00	3.651329e-02
1.021000e+03	1.479184e+00	3.648013e-02
1.022000e+03	1.479218e+00	3.644697e-02
1.023000e+03	1.479252e+00	3.641381e-02
1.024000e+03	1.479285e+00	3.638065e-02
1.025000e+03	1.479319e+00	3.634749e-02
1.026000e+03	1.479352e+00	3.631434e-02
1.027000e+03	1.479385e+00	3.628120e-02
1.028000e+03	1.479418e+00	3.624805e-02
1.029000e+03	1.479451e+00	3.621491e-02
1.030000e+03	1.479484e+00	3.618176e-02
1.031000e+03	1.479516e+00	3.614861e-02
1.032000e+03	1.479549e+00	3.611547e-02
1.033000e+03	1.479582e+00	3.608232e-02
1.034000e+03	1.479614e+00	3.604919e-02
1.035000e+03	1.479646e+00	3.601609e-02
1.036000e+03	1.479678e+00	3.598299e-02
1.037000e+03	1.479710e+00	3.594990e-02
1.038000e+03	1.479741e+00	3.591680e-02
1.039000e+03	1.479773e+00	3.588370e-02
1.040000e+03	1.479805e+00	3.585060e-02
1.041000e+03	1.479836e+00	3.581751e-02
1.042000e+03	1.479868e+00	3.578441e-02
1.043000e+03	1.479899e+00	3.575136e-02
1.044000e+03	1.479930e+00	3.571834e-02
1.045000e+03	1.479961e+00	3.568532e-02
1.046000e+03	1.479991e+00	3.565231e-02
1.047000e+03	1.480022e+00	3.561929e-02
1.048000e+03	1.480052e+00	3.558627e-02
1.049000e+03	1.480083e+00	3.555326e-02
1.050000e+03	1.480114e+00	3.552024e-02
1.051000e+03	1.480144e+00	3.548723e-02
1.052000e+03	1.480174e+00	3.545429e-02
1.053000e+03	1.480204e+00	3.542139e-02
1.054000e+03	1.480234e+00	3.538848e-02
1.055000e+03	1.480263e+00	3.535558e-02
1.056000e+03	1.480293e+00	3.532267e-02
1.057000e+03	1.480322e+00	3.528977e-02
1.058000e+03	1.480352e+00	3.525686e-02
1.059000e+03	1.480382e+00	3.522396e-02
1.060000e+03	1.480411e+00	3.519105e-02
1.061000e+03	1.480440e+00	3.515826e-02
1.062000e+03	1.480469e+00	3.512549e-02
1.063000e+03	1.480497e+00	3.509273e-02
1.064000e+03	1.480526e+00	3.505997e-02
1.065000e+03	1.480554e+00	3.502721e-02
1.066000e+03	1.480583e+00	3.499444e-02
1.067000e+03	1.480611e+00	3.496168e-02
1.068000e+03	1.480640e+00	3.492892e-02
1.069000e+03	1.480669e+00	3.489616e-02
1.070000e+03	1.480696e+00	3.486350e-02
1.071000e+03	1.480724e+00	3.483091e-02
1.072000e+03	1.480752e+00	3.479831e-02
1.073000e+03	1.480779e+00	3.476572e-02
1.074000e+03	1.480807e+00	3.473313e-02
1.075000e+03	1.480834e+00	3.470054e-02
1.076000e+03	1.480862e+00	3.466795e-02
1.077000e+03	1.480889e+00	3.463536e-02
1.078000e+03	1.480917e+00	3.460277e-02
1.079000e+03	1.480944e+00	3.457023e-02
1.080000e+03	1.480971e+00	3.453784e-02
1.081000e+03	1.480997e+00	3.450545e-02
1.082000e+03	1.481024e+00	3.447306e-02
1.083000e+03	1.481050e+00	3.444066e-02
1.084000e+03	1.481077e+00	3.440827e-02
1.085000e+03	1.481103e+00	3.437588e-02
1.086000e+03	1.481130e+00	3.434348e-02
1.087000e+03	1.481157e+00	3.431109e-02
1.088000e+03	1.481183e+00	3.427870e-02
1.089000e+03	1.481209e+00	3.424649e-02
1.090000e+03	1.481234e+00	3.421433e-02
1.091000e+03	1.481260e+00	3.418216e-02
1.092000e+03	1.481286e+00	3.414999e-02
1.093000e+03	1.481311e+00	3.411782e-02
1.094000e+03	1.481337e+00	3.408565e-02
1.095000e+03	1.481362e+00	3.405348e-02
1.096000e+03	1.481388e+00	3.402132e-02
1.097000e+03	1.481414e+00	3.398915e-02
1.098000e+03	1.481439e+00	3.395703e-02
1.099000e+03	1.481463e+00	3.392511e-02
1.100000e+03	1.481488e+00	3.389320e-02
1.101000e+03	1.481513e+00	3.386128e-02
1.102000e+03	1.481537e+00	3.382936e-02
1.103000e+03	1.481562e+00	3.379744e-02
1.104000e+03	1.481587e+00	3.376552e-02
1.105000e+03	1.481611e+00	3.373360e-02
1.106000e+03	1.481636e+00	3.370168e-02
1.107000e+03	1.481660e+00	3.366977e-02
1.108000e+03	1.481685e+00	3.363796e-02
1.109000e+03	1.481708e+00	3.360631e-02
1.110000e+03	1.481732e+00	3.357467e-02
1.111000e+03	1.481756e+00	3.354302e-02
1.112000e+03	1.481779e+00	3.351138e-02
1.113000e+03	1.481803e+00	3.347973e-02
1.114000e+03	1.481827e+00	3.344809e-02
1.115000e+03	1.481850e+00	3.341644e-02
1.116000e+03	1.481874e+00	3.338480e-02
1.117000e+03	1.481898e+00	3.335315e-02
1.118000e+03	1.481921e+00	3.332164e-02
1.119000e+03	1.481944e+00	3.329029e-02
1.120000e+03	1.481967e+00	3.325894e-02
1.121000e+03	1.481989e+00	3.322759e-02
1.122000e+03	1.482012e+00	3.319624e-02
1.123000e+03	1.482035e+00	3.316489e-02
1.124000e+03	1.482058e+00	3.313354e-02
1.125000e+03	1.482080e+00	3.310219e-02
1.126000e+03	1.482103e+00	3.307084e-02
1.127000e+03	1.482126e+00	3.303949e-02
1.128000e+03	1.482148e+00	3.300823e-02
1.129000e+03	1.482170e+00	3.297720e-02
1.130000e+03	1.482192e+00	3.294617e-02
1.131000e+03	1.482214e+00	3.291514e-02
1.132000e+03	1.482236e+00	3.288410e-02
1.133000e+03	1.482258e+00	3.285307e-02
1.134000e+03	1.482279e+00	3.282204e-02
1.135000e+03	1.482301e+00	3.279101e-02
1.136000e+03	1.482323e+00	3.275997e-02
1.137000e+03	1.482345e+00	3.272894e-02
1.138000e+03	1.482367e+00	3.269791e-02
1.139000e+03	1.482388e+00	3.266719e-02
1.140000e+03	1.482409e+00	3.263650e-02
1.141000e+03	1.482430e+00	3.260580e-02
1.142000e+03	1.482451e+00	3.257510e-02
1.143000e+03	1.482472e+00	3.254441e-02
1.144000e+03	1.482493e+00	3.251371e-02
1.145000e+03	1.482514e+00	3.248302e-02
1.146000e+03	1.482535e+00	3.245232e-02
1.147000e+03	1.482556e+00	3.242163e-02
1.148000e+03	1.482577e+00	3.239093e-02
1.149000e+03	1.482597e+00	3.236038e-02
1.150000e+03	1.482618e+00	3.233004e-02
1.151000e+03	1.482638e+00	3.229970e-02
1.152000e+03	1.482658e+00	3.226936e-02
1.153000e+03	1.482678e+00	3.223902e-02
1.154000e+03	1.482698e+00	3.220868e-02
1.155000e+03	1.482718e+00	3.217834e-02
1.156000e+03	1.482738e+00	3.214800e-02
1.157000e+03	1.482758e+00	3.211766e-02
1.158000e+03	1.482778e+00	3.208732e-02
1.159000e+03	1.482799e+00	3.205698e-02
1.160000e+03	1.482818e+00	3.202688e-02
1.161000e+03	1.482837e+00	3.199692e-02
1.162000e+03	1.482857e+00	3.196695e-02
1.163000e+03	1.482876e+00	3.193698e-02
1.164000e+03	1.482895e+00	3.190702e-02
1.165000e+03	1.482915e+00	3.187705e-02
1.166000e+03	1.482934e+00	3.184708e-02
1.167000e+03	1.482953e+00	3.181712e-02
1.168000e+03	1.482972e+00	3.178715e-02
1.169000e+03	1.482992e+00	3.175718e-02
1.170000e+03	1.483011e+00	3.172722e-02
1.171000e+03	1.483030e+00	3.169753e-02
1.172000e+03	1.483048e+00	3.166795e-02
1.173000e+03	1.483067e+00	3.163837e-02
1.174000e+03	1.483085e+00	3.160880e-02
1.175000e+03	1.483104e+00	3.157922e-02
1.176000e+03	1.483122e+00	3.154964e-02
1.177000e+03	1.483141e+00	3.152006e-02
1.178000e+03	1.483159e+00	3.149049e-02
1.179000e+03	1.483177e+00	3.146091e-02
1.180000e+03	1.483196e+00	3.143133e-02
1.181000e+03	1.483214e+00	3.140175e-02
1.182000e+03	1.483232e+00	3.137241e-02
1.183000e+03	1.483250e+00	3.134324e-02
1.184000e+03	1.483268e+00	3.131406e-02
1.185000e+03	1.483286e+00	3.128489e-02
1.186000e+03	1.483303e+00	3.125572e-02
1.187000e+03	1.483321e+00	3.122654e-02
1.188000e+03	1.483339e+00	3.119737e-02
1.189000e+03	1.483356e+00	3.116820e-02
1.190000e+03	1.483374e+00	3.113902e-02
1.191000e+03	1.483392e+00	3.110985e-02
1.192000e+03	1.483409e+00	3.108068e-02
1.193000e+03	1.483427e+00	3.105159e-02
1.194000e+03	1.483444e+00	3.102284e-02
1.195000e+03	1.483461e+00	3.099408e-02
1.196000e+03	1.483478e+00	3.096533e-02
1.197000e+03	1.483494e+00	3.093657e-02
1.198000e+03	1.483511e+00	3.090781e-02
1.199000e+03	1.483528e+00	3.087906e-02
1.200000e+03	1.483545e+00	3.085030e-02
1.201000e+03	1.483562e+00	3.082155e-02
1.202000e+03	1.483579e+00	3.079279e-02
1.203000e+03	1.483596e+00	3.076404e-02
1.204000e+03	1.483613e+00	3.073528e-02
1.205000e+03	1.483629e+00	3.070680e-02
1.206000e+03	1.483645e+00	3.067848e-02
1.207000e+03	1.483662e+00	3.065015e-02
1.208000e+03	1.483678e+00	3.062183e-02
1.209000e+03	1.483694e+00	3.059350e-02
1.210000e+03	1.483710e+00	3.056518e-02
1.211000e+03	1.483726e+00	3.053685e-02
1.212000e+03	1.483742e+00	3.050853e-02
1.213000e+03	1.483759e+00	3.048020e-02
1.214000e+03	1.483775e+00	3.045188e-02
1.215000e+03	1.483791e+00	3.042356e-02
1.216000e+03	1.483807e+00	3.039523e-02
1.217000e+03	1.483823e+00	3.036727e-02
1.218000e+03	1.483838e+00	3.033939e-02
1.219000e+03	1.483853e+00	3.031151e-02
1.220000e+03	1.483869e+00	3.028362e-02
1.221000e+03	1.483884e+00	3.025574e-02
1.222000e+03	1.483900e+00	3.022786e-02
1.223000e+03	1.483915e+00	3.019998e-02
1.224000e+03	1.483931e+00	3.017210e-02
1.225000e+03	1.483946e+00	3.014421e-02
1.226000e+03	1.483962e+00	3.011633e-02
1.227000e+03	1.483977e+00	3.008845e-02
1.228000e+03	1.483992e+00	3.006057e-02
1.229000e+03	1.484007e+00	3.003304e-02
1.230000e+03	1.484022e+00	3.000561e-02
1.231000e+03	1.484037e+00	2.997818e-02
1.232000e+03	1.484052e+00	2.995075e-02
1.233000e+03	1.484066e+00	2.992332e-02
1.234000e+03	1.484081e+00	2.989589e-02
1.235000e+03	1.484096e+00	2.986846e-02
1.236000e+03	1.484111e+00	2.984104e-02
1.237000e+03	1.484125e+00	2.981361e-02
1.238000e+03	1.484140e+00	2.978618e-02
1.239000e+03	1.484155e+00	2.975875e-02
1.240000e+03	1.484169e+00	2.973132e-02
1.241000e+03	1.484184e+00	2.970412e-02
1.242000e+03	1.484198e+00	2.967715e-02
1.243000e+03	1.484212e+00	2.965019e-02
1.244000e+03	1.484226e+00	2.962322e-02
1.245000e+03	1.484240e+00	2.959625e-02
1.246000e+03	1.484254e+00	2.956928e-02
1.247000e+03	1.484268e+00	2.954232e-02
1.248000e+03	1.484282e+00	2.951535e-02
1.249000e+03	1.484296e+00	2.948838e-02
1.250000e+03	1.484310e+00	2.946142e-02
1.251000e+03	1.484324e+00	2.943445e-02
1.252000e+03	1.484338e+00	2.940748e-02
1.253000e+03	1.484353e+00	2.938052e-02
1.254000e+03	1.484366e+00	2.935401e-02
1.255000e+03	1.484379e+00	2.932751e-02
1.256000e+03	1.484393e+00	2.930101e-02
1.257000e+03	1.484406e+00	2.927452e-02
1.258000e+03	1.484420e+00	2.924802e-02
1.259000e+03	1.484433e+00	2.922152e-02
1.260000e+03	1.484446e+00	2.919503e-02
1.261000e+03	1.484460e+00	2.916853e-02
1.262000e+03	1.484473e+00	2.914203e-02
1.263000e+03	1.484487e+00	2.911554e-02
1.264000e+03	1.484500e+00	2.908904e-02
1.265000e+03	1.484513e+00	2.906255e-02
1.266000e+03	1.484527e+00	2.903614e-02
1.267000e+03	1.484539e+00	2.901012e-02
1.268000e+03	1.484552e+00	2.898410e-02
1.269000e+03	1.484565e+00	2.895808e-02
1.270000e+03	1.484578e+00	2.893206e-02
1.271000e+03	1.484590e+00	2.890605e-02
1.272000e+03	1.484603e+00	2.888003e-02
1.273000e+03	1.484616e+00	2.885401e-02
1.274000e+03	1.484629e+00	2.882799e-02
1.275000e+03	1.484641e+00	2.880197e-02
1.276000e+03	1.484654e+00	2.877595e-02
1.277000e+03	1.484667e+00	2.874994e-02
1.278000e+03	1.484680e+00	2.872392e-02
1.279000e+03	1.484692e+00	2.869796e-02
1.280000e+03	1.484705e+00	2.867243e-02
1.281000e+03	1.484717e+00	2.864690e-02
1.282000e+03	1.484729e+00	2.862136e-02
1.283000e+03	1.484741e+00	2.859583e-02
1.284000e+03	1.484753e+00	2.857030e-02
1.285000e+03	1.484765e+00	2.854476e-02
1.286000e+03	1.484777e+00	2.851923e-02
1.287000e+03	1.484790e+00	2.849370e-02
1.288000e+03	1.484802e+00	2.846816e-02
1.289000e+03	1.484814e+00	2.844263e-02
1.290000e+03	1.484826e+00	2.841709e-02
1.291000e+03	1.484838e+00	2.839156e-02
1.292000e+03	1.484850e+00	2.836603e-02
1.293000e+03	1.484862e+00	2.834089e-02
1.294000e+03	1.484874e+00	2.831585e-02
1.295000e+03	1.484885e+00	2.829080e-02
1.296000e+03	1.484897e+00	2.826576e-02
1.297000e+03	1.484908e+00	2.824072e-02
1.298000e+03	1.484920e+00	2.821567e-02
1.299000e+03	1.484931e+00	2.819063e-02
1.300000e+03	1.484943e+00	2.816559e-02
1.301000e+03	1.484954e+00	2.814054e-02
1.302000e+03	1.484966e+00	2.811550e-02
1.303000e+03	1.484978e+00	2.809046e-02
1.304000e+03	1.484989e+00	2.806541e-02
1.305000e+03	1.485001e+00	2.804037e-02
1.306000e+03	1.485012e+00	2.801543e-02
1.307000e+03	1.485023e+00	2.799088e-02
1.308000e+03	1.485034e+00	2.796633e-02
1.309000e+03	1.485045e+00	2.794178e-02
1.310000e+03	1.485056e+00	2.791723e-02
1.311000e+03	1.485067e+00	2.789268e-02
1.312000e+03	1.485078e+00	2.786814e-02
1.313000e+03	1.485089e+00	2.784359e-02
1.314000e+03	1.485100e+00	2.781904e-02
1.315000e+03	1.485111e+00	2.779449e-02
1.316000e+03	1.485122e+00	2.776994e-02
1.317000e+03	1.485133e+00	2.774539e-02
1.318000e+03	1.485144e+00	2.772084e-02
1.319000e+03	1.485155e+00	2.769629e-02
1.320000e+03	1.485166e+00	2.767190e-02
1.321000e+03	1.485176e+00	2.764785e-02
1.322000e+03	1.485187e+00	2.762380e-02
1.323000e+03	1.485197e+00	2.759975e-02
1.324000e+03	1.485207e+00	2.757570e-02
1.325000e+03	1.485218e+00	2.755165e-02
1.326000e+03	1.485228e+00	2.752760e-02
1.327000e+03	1.485239e+00	2.750355e-02
1.328000e+03	1.485249e+00	2.747950e-02
1.329000e+03	1.485260e+00	2.745545e-02
1.330000e+03	1.485270e+00	2.743140e-02
1.331000e+03	1.485280e+00	2.740735e-02
1.332000e+03	1.485291e+00	2.738330e-02
1.333000e+03	1.485301e+00	2.735925e-02
1.334000e+03	1.485312e+00	2.733526e-02
1.335000e+03	1.485322e+00	2.731171e-02
1.336000e+03	1.485331e+00	2.728816e-02
1.337000e+03	1.485341e+00	2.726462e-02
1.338000e+03	1.485351e+00	2.724107e-02
1.339000e+03	1.485361e+00	2.721752e-02
1.340000e+03	1.485371e+00	2.719397e-02
1.341000e+03	1.485381e+00	2.717042e-02
1.342000e+03	1.485391e+00	2.714687e-02
1.343000e+03	1.485401e+00	2.712332e-02
1.344000e+03	1.485411e+00	2.709977e-02
1.345000e+03	1.485421e+00	2.707622e-02
1.346000e+03	1.485430e+00	2.705267e-02
1.347000e+03	1.485440e+00	2.702913e-02
1.348000e+03	1.485450e+00	2.700558e-02
1.349000e+03	1.485460e+00	2.698234e-02
1.350000e+03	1.485469e+00	2.695930e-02
1.351000e+03	1.485479e+00	2.693625e-02
1.352000e+03	1.485488e+00	2.691321e-02
1.353000e+03	1.485497e+00	2.689016e-02
1.354000e+03	1.485507e+00	2.686712e-02
1.355000e+03	1.485516e+00	2.684407e-02
1.356000e+03	1.485525e+00	2.682103e-02
1.357000e+03	1.485535e+00	2.679798e-02
1.358000e+03	1.485544e+00	2.677494e-02
1.359000e+03	1.485554e+00	2.675189e-02
1.360000e+03	1.485563e+00	2.672885e-02
1.361000e+03	1.485572e+00	2.670580e-02
1.362000e+03	1.485582e+00	2.668276e-02
1.363000e+03	1.485591e+00	2.665971e-02
1.364000e+03	1.485600e+00	2.663708e-02
1.365000e+03	1.485609e+00	2.661454e-02
1.366000e+03	1.485618e+00	2.659199e-02
1.367000e+03	1.485627e+00	2.656945e-02
1.368000e+03	1.485636e+00	2.654691e-02
1.369000e+03	1.485645e+00	2.652437e-02
1.370000e+03	1.485654e+00	2.650183e-02
1.371000e+03	1.485662e+00	2.647929e-02
1.372000e+03	1.485671e+00	2.645675e-02
1.373000e+03	1.485680e+00	2.643421e-02
1.374000e+03	1.485689e+00	2.641167e-02
1.375000e+03	1.485698e+00	2.638913e-02
1.376000e+03	1.485707e+00	2.636659e-02
1.377000e+03	1.485716e+00	2.634405e-02
1.378000e+03	1.485725e+00	2.632151e-02
1.379000e+03	1.485733e+00	2.629931e-02
1.380000e+03	1.485742e+00	2.627727e-02
1.381000e+03	1.485750e+00	2.625524e-02
1.382000e+03	1.485759e+00	2.623320e-02
1.383000e+03	1.485767e+00	2.621117e-02
1.384000e+03	1.485775e+00	2.618913e-02
1.385000e+03	1.485784e+00	2.616710e-02
1.386000e+03	1.485792e+00	2.614507e-02
1.387000e+03	1.485801e+00	2.612303e-02
1.388000e+03	1.485809e+00	2.610100e-02
1.389000e+03	1.485818e+00	2.607896e-02
1.390000e+03	1.485826e+00	2.605693e-02
1.391000e+03	1.485834e+00	2.603489e-02
1.392000e+03	1.485843e+00	2.601286e-02
1.393000e+03	1.485851e+00	2.599082e-02
1.394000e+03	1.485860e+00	2.596888e-02
1.395000e+03	1.485868e+00	2.594735e-02
1.396000e+03	1.485876e+00	2.592582e-02
1.397000e+03	1.485884e+00	2.590429e-02
1.398000e+03	1.485892e+00	2.588276e-02
1.399000e+03	1.485900e+00	2.586124e-02
1.400000e+03	1.485907e+00	2.583971e-02
1.401000e+03	1.485915e+00	2.581818e-02
1.402000e+03	1.485923e+00	2.579665e-02
1.403000e+03	1.485931e+00	2.577512e-02
1.404000e+03	1.485939e+00	2.575359e-02
1.405000e+03	1.485947e+00	2.573206e-02
1.406000e+03	1.485955e+00	2.571053e-02
1.407000e+03	1.485963e+00	2.568901e-02
1.408000e+03	1.485971e+00	2.566748e-02
1.409000e+03	1.485979e+00	2.564595e-02
