ref: simulated example

wavelength (nm)	n	k
8.290000e+02	1.488868e+00	1.370848e-02
8.300000e+02	1.488793e+00	1.364138e-02
8.310000e+02	1.488719e+00	1.357427e-02
8.320000e+02	1.488644e+00	1.350717e-02
8.330000e+02	1.488571e+00	1.344174e-02
8.340000e+02	1.488498e+00	1.337836e-02
8.350000e+02	1.488426e+00	1.331497e-02
8.360000e+02	1.488354e+00	1.325159e-02
8.370000e+02	1.488282e+00	1.318820e-02
8.380000e+02	1.488210e+00	1.312481e-02
8.390000e+02	1.488140e+00	1.306429e-02
8.400000e+02	1.488070e+00	1.300437e-02
8.410000e+02	1.488000e+00	1.294446e-02
8.420000e+02	1.487931e+00	1.288454e-02
8.430000e+02	1.487861e+00	1.282463e-02
8.440000e+02	1.487791e+00	1.276511e-02
8.450000e+02	1.487724e+00	1.270845e-02
8.460000e+02	1.487657e+00	1.265178e-02
8.470000e+02	1.487589e+00	1.259511e-02
8.480000e+02	1.487522e+00	1.253844e-02
8.490000e+02	1.487454e+00	1.248177e-02
8.500000e+02	1.487388e+00	1.242615e-02
8.510000e+02	1.487323e+00	1.237252e-02
8.520000e+02	1.487258e+00	1.231889e-02
8.530000e+02	1.487192e+00	1.226526e-02
8.540000e+02	1.487127e+00	1.221163e-02
8.550000e+02	1.487062e+00	1.215800e-02
8.560000e+02	1.486998e+00	1.210575e-02
8.570000e+02	1.486935e+00	1.205497e-02
8.580000e+02	1.486872e+00	1.200418e-02
8.590000e+02	1.486809e+00	1.195340e-02
8.600000e+02	1.486746e+00	1.190262e-02
8.610000e+02	1.486683e+00	1.185184e-02
8.620000e+02	1.486622e+00	1.180250e-02
8.630000e+02	1.486561e+00	1.175438e-02
8.640000e+02	1.486500e+00	1.170627e-02
8.650000e+02	1.486439e+00	1.165815e-02
8.660000e+02	1.486378e+00	1.161004e-02
8.670000e+02	1.486318e+00	1.156192e-02
8.680000e+02	1.486258e+00	1.151510e-02
8.690000e+02	1.486199e+00	1.146949e-02
8.700000e+02	1.486140e+00	1.142387e-02
8.710000e+02	1.486082e+00	1.137826e-02
8.720000e+02	1.486023e+00	1.133264e-02
8.730000e+02	1.485964e+00	1.128703e-02
8.740000e+02	1.485906e+00	1.124237e-02
8.750000e+02	1.485850e+00	1.119911e-02
8.760000e+02	1.485793e+00	1.115584e-02
8.770000e+02	1.485736e+00	1.111257e-02
8.780000e+02	1.485679e+00	1.106931e-02
8.790000e+02	1.485623e+00	1.102604e-02
8.800000e+02	1.485566e+00	1.098324e-02
8.810000e+02	1.485512e+00	1.094218e-02
8.820000e+02	1.485457e+00	1.090111e-02
8.830000e+02	1.485402e+00	1.086005e-02
8.840000e+02	1.485347e+00	1.081899e-02
8.850000e+02	1.485293e+00	1.077792e-02
8.860000e+02	1.485238e+00	1.073686e-02
8.870000e+02	1.485185e+00	1.069772e-02
8.880000e+02	1.485132e+00	1.065873e-02
8.890000e+02	1.485079e+00	1.061973e-02
8.900000e+02	1.485026e+00	1.058074e-02
8.910000e+02	1.484973e+00	1.054175e-02
8.920000e+02	1.484920e+00	1.050276e-02
8.930000e+02	1.484869e+00	1.046484e-02
8.940000e+02	1.484818e+00	1.042780e-02
8.950000e+02	1.484766e+00	1.039075e-02
8.960000e+02	1.484715e+00	1.035371e-02
8.970000e+02	1.484664e+00	1.031666e-02
8.980000e+02	1.484613e+00	1.027962e-02
8.990000e+02	1.484562e+00	1.024273e-02
9.000000e+02	1.484513e+00	1.020752e-02
9.010000e+02	1.484464e+00	1.017230e-02
9.020000e+02	1.484415e+00	1.013709e-02
9.030000e+02	1.484365e+00	1.010187e-02
9.040000e+02	1.484316e+00	1.006666e-02
9.050000e+02	1.484267e+00	1.003145e-02
9.060000e+02	1.484218e+00	9.997140e-03
9.070000e+02	1.484171e+00	9.963650e-03
9.080000e+02	1.484123e+00	9.930161e-03
9.090000e+02	1.484076e+00	9.896672e-03
9.100000e+02	1.484028e+00	9.863182e-03
9.110000e+02	1.483981e+00	9.829693e-03
9.120000e+02	1.483933e+00	9.796204e-03
9.130000e+02	1.483887e+00	9.764124e-03
9.140000e+02	1.483841e+00	9.732259e-03
9.150000e+02	1.483795e+00	9.700394e-03
9.160000e+02	1.483749e+00	9.668529e-03
9.170000e+02	1.483703e+00	9.636665e-03
9.180000e+02	1.483657e+00	9.604800e-03
9.190000e+02	1.483611e+00	9.573105e-03
9.200000e+02	1.483567e+00	9.542771e-03
9.210000e+02	1.483523e+00	9.512438e-03
9.220000e+02	1.483479e+00	9.482104e-03
9.230000e+02	1.483434e+00	9.451770e-03
9.240000e+02	1.483390e+00	9.421437e-03
9.250000e+02	1.483346e+00	9.391103e-03
9.260000e+02	1.483302e+00	9.361136e-03
9.270000e+02	1.483259e+00	9.332247e-03
9.280000e+02	1.483216e+00	9.303357e-03
9.290000e+02	1.483173e+00	9.274468e-03
9.300000e+02	1.483131e+00	9.245578e-03
9.310000e+02	1.483088e+00	9.216689e-03
9.320000e+02	1.483045e+00	9.187799e-03
9.330000e+02	1.483003e+00	9.159310e-03
9.340000e+02	1.482961e+00	9.131783e-03
9.350000e+02	1.482920e+00	9.104257e-03
9.360000e+02	1.482879e+00	9.076730e-03
9.370000e+02	1.482838e+00	9.049204e-03
9.380000e+02	1.482796e+00	9.021677e-03
9.390000e+02	1.482755e+00	8.994151e-03
9.400000e+02	1.482714e+00	8.966917e-03
9.410000e+02	1.482674e+00	8.940678e-03
9.420000e+02	1.482634e+00	8.914438e-03
9.430000e+02	1.482594e+00	8.888199e-03
9.440000e+02	1.482555e+00	8.861960e-03
9.450000e+02	1.482515e+00	8.835720e-03
9.460000e+02	1.482475e+00	8.809481e-03
9.470000e+02	1.482435e+00	8.783307e-03
9.480000e+02	1.482397e+00	8.758283e-03
9.490000e+02	1.482358e+00	8.733260e-03
9.500000e+02	1.482320e+00	8.708237e-03
9.510000e+02	1.482281e+00	8.683214e-03
9.520000e+02	1.482243e+00	8.658191e-03
9.530000e+02	1.482205e+00	8.633167e-03
9.540000e+02	1.482166e+00	8.608144e-03
9.550000e+02	1.482129e+00	8.584005e-03
9.560000e+02	1.482092e+00	8.560132e-03
9.570000e+02	1.482055e+00	8.536259e-03
9.580000e+02	1.482017e+00	8.512385e-03
9.590000e+02	1.481980e+00	8.488512e-03
9.600000e+02	1.481943e+00	8.464638e-03
9.610000e+02	1.481906e+00	8.440765e-03
9.620000e+02	1.481870e+00	8.417296e-03
9.630000e+02	1.481834e+00	8.394511e-03
9.640000e+02	1.481798e+00	8.371725e-03
9.650000e+02	1.481762e+00	8.348939e-03
9.660000e+02	1.481726e+00	8.326153e-03
9.670000e+02	1.481691e+00	8.303368e-03
9.680000e+02	1.481655e+00	8.280582e-03
9.690000e+02	1.481619e+00	8.257796e-03
9.700000e+02	1.481584e+00	8.235895e-03
9.710000e+02	1.481550e+00	8.214139e-03
9.720000e+02	1.481515e+00	8.192383e-03
9.730000e+02	1.481481e+00	8.170627e-03
9.740000e+02	1.481446e+00	8.148870e-03
9.750000e+02	1.481412e+00	8.127114e-03
9.760000e+02	1.481377e+00	8.105358e-03
9.770000e+02	1.481343e+00	8.083825e-03
9.780000e+02	1.481309e+00	8.063043e-03
9.790000e+02	1.481276e+00	8.042262e-03
9.800000e+02	1.481243e+00	8.021481e-03
9.810000e+02	1.481209e+00	8.000700e-03
9.820000e+02	1.481176e+00	7.979919e-03
9.830000e+02	1.481143e+00	7.959137e-03
9.840000e+02	1.481109e+00	7.938356e-03
9.850000e+02	1.481077e+00	7.918015e-03
9.860000e+02	1.481045e+00	7.898158e-03
9.870000e+02	1.481012e+00	7.878300e-03
9.880000e+02	1.480980e+00	7.858443e-03
9.890000e+02	1.480948e+00	7.838586e-03
9.900000e+02	1.480916e+00	7.818729e-03
9.910000e+02	1.480884e+00	7.798871e-03
9.920000e+02	1.480852e+00	7.779014e-03
9.930000e+02	1.480820e+00	7.759682e-03
9.940000e+02	1.480789e+00	7.740701e-03
9.950000e+02	1.480758e+00	7.721719e-03
9.960000e+02	1.480727e+00	7.702738e-03
9.970000e+02	1.480696e+00	7.683757e-03
9.980000e+02	1.480665e+00	7.664775e-03
9.990000e+02	1.480634e+00	7.645794e-03
1.000000e+03	1.480603e+00	7.626813e-03
1.001000e+03	1.480573e+00	7.608327e-03
1.002000e+03	1.480543e+00	7.590177e-03
1.003000e+03	1.480513e+00	7.572026e-03
1.004000e+03	1.480483e+00	7.553876e-03
1.005000e+03	1.480453e+00	7.535725e-03
1.006000e+03	1.480423e+00	7.517575e-03
1.007000e+03	1.480393e+00	7.499425e-03
1.008000e+03	1.480363e+00	7.481274e-03
1.009000e+03	1.480334e+00	7.463489e-03
1.010000e+03	1.480305e+00	7.446127e-03
1.011000e+03	1.480276e+00	7.428765e-03
1.012000e+03	1.480247e+00	7.411404e-03
1.013000e+03	1.480218e+00	7.394042e-03
1.014000e+03	1.480189e+00	7.376680e-03
1.015000e+03	1.480161e+00	7.359318e-03
1.016000e+03	1.480132e+00	7.341956e-03
1.017000e+03	1.480103e+00	7.324742e-03
1.018000e+03	1.480075e+00	7.308129e-03
1.019000e+03	1.480047e+00	7.291516e-03
1.020000e+03	1.480019e+00	7.274903e-03
1.021000e+03	1.479992e+00	7.258290e-03
1.022000e+03	1.479964e+00	7.241677e-03
1.023000e+03	1.479936e+00	7.225064e-03
1.024000e+03	1.479908e+00	7.208451e-03
1.025000e+03	1.479880e+00	7.191838e-03
1.026000e+03	1.479853e+00	7.175790e-03
1.027000e+03	1.479826e+00	7.159888e-03
1.028000e+03	1.479799e+00	7.143987e-03
1.029000e+03	1.479773e+00	7.128085e-03
1.030000e+03	1.479746e+00	7.112184e-03
1.031000e+03	1.479719e+00	7.096282e-03
1.032000e+03	1.479692e+00	7.080381e-03
1.033000e+03	1.479665e+00	7.064479e-03
1.034000e+03	1.479639e+00	7.048747e-03
1.035000e+03	1.479613e+00	7.033522e-03
1.036000e+03	1.479587e+00	7.018296e-03
1.037000e+03	1.479561e+00	7.003071e-03
1.038000e+03	1.479535e+00	6.987846e-03
1.039000e+03	1.479509e+00	6.972621e-03
1.040000e+03	1.479483e+00	6.957396e-03
1.041000e+03	1.479457e+00	6.942171e-03
1.042000e+03	1.479431e+00	6.926945e-03
1.043000e+03	1.479406e+00	6.912082e-03
1.044000e+03	1.479381e+00	6.897500e-03
1.045000e+03	1.479356e+00	6.882918e-03
1.046000e+03	1.479331e+00	6.868336e-03
1.047000e+03	1.479306e+00	6.853754e-03
1.048000e+03	1.479281e+00	6.839172e-03
1.049000e+03	1.479256e+00	6.824590e-03
1.050000e+03	1.479231e+00	6.810008e-03
1.051000e+03	1.479206e+00	6.795426e-03
1.052000e+03	1.479182e+00	6.781290e-03
1.053000e+03	1.479158e+00	6.767320e-03
1.054000e+03	1.479133e+00	6.753350e-03
1.055000e+03	1.479109e+00	6.739380e-03
1.056000e+03	1.479085e+00	6.725410e-03
1.057000e+03	1.479061e+00	6.711440e-03
1.058000e+03	1.479037e+00	6.697470e-03
1.059000e+03	1.479013e+00	6.683500e-03
1.060000e+03	1.478989e+00	6.669530e-03
1.061000e+03	1.478965e+00	6.655993e-03
1.062000e+03	1.478942e+00	6.642605e-03
1.063000e+03	1.478919e+00	6.629218e-03
1.064000e+03	1.478896e+00	6.615830e-03
1.065000e+03	1.478872e+00	6.602443e-03
1.066000e+03	1.478849e+00	6.589055e-03
1.067000e+03	1.478826e+00	6.575668e-03
1.068000e+03	1.478803e+00	6.562280e-03
1.069000e+03	1.478780e+00	6.548893e-03
1.070000e+03	1.478757e+00	6.535840e-03
1.071000e+03	1.478734e+00	6.523007e-03
1.072000e+03	1.478712e+00	6.510175e-03
1.073000e+03	1.478690e+00	6.497342e-03
1.074000e+03	1.478667e+00	6.484509e-03
1.075000e+03	1.478645e+00	6.471677e-03
1.076000e+03	1.478622e+00	6.458844e-03
1.077000e+03	1.478600e+00	6.446011e-03
1.078000e+03	1.478578e+00	6.433179e-03
1.079000e+03	1.478555e+00	6.420507e-03
1.080000e+03	1.478534e+00	6.408203e-03
1.081000e+03	1.478512e+00	6.395899e-03
1.082000e+03	1.478491e+00	6.383594e-03
1.083000e+03	1.478469e+00	6.371290e-03
1.084000e+03	1.478447e+00	6.358986e-03
1.085000e+03	1.478426e+00	6.346682e-03
1.086000e+03	1.478404e+00	6.334378e-03
1.087000e+03	1.478383e+00	6.322074e-03
1.088000e+03	1.478361e+00	6.309770e-03
1.089000e+03	1.478340e+00	6.297890e-03
1.090000e+03	1.478319e+00	6.286090e-03
1.091000e+03	1.478298e+00	6.274290e-03
1.092000e+03	1.478277e+00	6.262490e-03
1.093000e+03	1.478257e+00	6.250690e-03
1.094000e+03	1.478236e+00	6.238890e-03
1.095000e+03	1.478215e+00	6.227089e-03
1.096000e+03	1.478194e+00	6.215289e-03
1.097000e+03	1.478173e+00	6.203489e-03
1.098000e+03	1.478153e+00	6.191791e-03
1.099000e+03	1.478133e+00	6.180471e-03
1.100000e+03	1.478113e+00	6.169152e-03
1.101000e+03	1.478092e+00	6.157832e-03
1.102000e+03	1.478072e+00	6.146513e-03
1.103000e+03	1.478052e+00	6.135193e-03
1.104000e+03	1.478032e+00	6.123873e-03
1.105000e+03	1.478012e+00	6.112554e-03
1.106000e+03	1.477992e+00	6.101234e-03
1.107000e+03	1.477972e+00	6.089915e-03
1.108000e+03	1.477952e+00	6.078783e-03
1.109000e+03	1.477933e+00	6.067922e-03
1.110000e+03	1.477913e+00	6.057061e-03
1.111000e+03	1.477894e+00	6.046200e-03
1.112000e+03	1.477875e+00	6.035339e-03
1.113000e+03	1.477855e+00	6.024478e-03
1.114000e+03	1.477836e+00	6.013617e-03
1.115000e+03	1.477817e+00	6.002756e-03
1.116000e+03	1.477797e+00	5.991895e-03
1.117000e+03	1.477778e+00	5.981033e-03
1.118000e+03	1.477759e+00	5.970362e-03
1.119000e+03	1.477740e+00	5.959938e-03
1.120000e+03	1.477722e+00	5.949515e-03
1.121000e+03	1.477703e+00	5.939091e-03
1.122000e+03	1.477684e+00	5.928668e-03
1.123000e+03	1.477666e+00	5.918244e-03
1.124000e+03	1.477647e+00	5.907821e-03
1.125000e+03	1.477628e+00	5.897397e-03
1.126000e+03	1.477610e+00	5.886974e-03
1.127000e+03	1.477591e+00	5.876550e-03
1.128000e+03	1.477573e+00	5.866241e-03
1.129000e+03	1.477555e+00	5.856235e-03
1.130000e+03	1.477537e+00	5.846230e-03
1.131000e+03	1.477519e+00	5.836224e-03
1.132000e+03	1.477501e+00	5.826219e-03
1.133000e+03	1.477483e+00	5.816213e-03
1.134000e+03	1.477465e+00	5.806208e-03
1.135000e+03	1.477447e+00	5.796202e-03
1.136000e+03	1.477429e+00	5.786196e-03
1.137000e+03	1.477411e+00	5.776191e-03
1.138000e+03	1.477393e+00	5.766185e-03
1.139000e+03	1.477375e+00	5.756550e-03
1.140000e+03	1.477358e+00	5.746943e-03
1.141000e+03	1.477341e+00	5.737337e-03
1.142000e+03	1.477323e+00	5.727730e-03
1.143000e+03	1.477306e+00	5.718124e-03
1.144000e+03	1.477289e+00	5.708518e-03
1.145000e+03	1.477271e+00	5.698911e-03
1.146000e+03	1.477254e+00	5.689305e-03
1.147000e+03	1.477237e+00	5.679699e-03
1.148000e+03	1.477219e+00	5.670092e-03
1.149000e+03	1.477202e+00	5.660634e-03
1.150000e+03	1.477186e+00	5.651409e-03
1.151000e+03	1.477169e+00	5.642184e-03
1.152000e+03	1.477152e+00	5.632960e-03
1.153000e+03	1.477136e+00	5.623735e-03
1.154000e+03	1.477119e+00	5.614510e-03
1.155000e+03	1.477102e+00	5.605285e-03
1.156000e+03	1.477085e+00	5.596060e-03
1.157000e+03	1.477069e+00	5.586835e-03
1.158000e+03	1.477052e+00	5.577610e-03
1.159000e+03	1.477035e+00	5.568386e-03
1.160000e+03	1.477019e+00	5.559399e-03
1.161000e+03	1.477003e+00	5.550539e-03
1.162000e+03	1.476987e+00	5.541679e-03
1.163000e+03	1.476971e+00	5.532819e-03
1.164000e+03	1.476955e+00	5.523959e-03
1.165000e+03	1.476939e+00	5.515099e-03
1.166000e+03	1.476923e+00	5.506238e-03
1.167000e+03	1.476906e+00	5.497378e-03
1.168000e+03	1.476890e+00	5.488518e-03
1.169000e+03	1.476874e+00	5.479658e-03
1.170000e+03	1.476858e+00	5.470798e-03
1.171000e+03	1.476843e+00	5.462188e-03
1.172000e+03	1.476827e+00	5.453677e-03
1.173000e+03	1.476812e+00	5.445165e-03
1.174000e+03	1.476796e+00	5.436654e-03
1.175000e+03	1.476781e+00	5.428143e-03
1.176000e+03	1.476765e+00	5.419631e-03
1.177000e+03	1.476750e+00	5.411120e-03
1.178000e+03	1.476734e+00	5.402609e-03
1.179000e+03	1.476719e+00	5.394098e-03
1.180000e+03	1.476703e+00	5.385586e-03
1.181000e+03	1.476688e+00	5.377075e-03
1.182000e+03	1.476672e+00	5.368754e-03
1.183000e+03	1.476658e+00	5.360577e-03
1.184000e+03	1.476643e+00	5.352399e-03
1.185000e+03	1.476628e+00	5.344222e-03
1.186000e+03	1.476613e+00	5.336044e-03
1.187000e+03	1.476598e+00	5.327867e-03
1.188000e+03	1.476583e+00	5.319689e-03
1.189000e+03	1.476568e+00	5.311512e-03
1.190000e+03	1.476553e+00	5.303334e-03
1.191000e+03	1.476538e+00	5.295157e-03
1.192000e+03	1.476523e+00	5.286979e-03
1.193000e+03	1.476508e+00	5.278869e-03
1.194000e+03	1.476494e+00	5.271011e-03
1.195000e+03	1.476480e+00	5.263153e-03
1.196000e+03	1.476465e+00	5.255295e-03
1.197000e+03	1.476451e+00	5.247437e-03
1.198000e+03	1.476437e+00	5.239579e-03
1.199000e+03	1.476422e+00	5.231721e-03
1.200000e+03	1.476408e+00	5.223863e-03
1.201000e+03	1.476393e+00	5.216004e-03
1.202000e+03	1.476379e+00	5.208146e-03
1.203000e+03	1.476365e+00	5.200288e-03
1.204000e+03	1.476350e+00	5.192430e-03
1.205000e+03	1.476336e+00	5.184765e-03
1.206000e+03	1.476322e+00	5.177213e-03
1.207000e+03	1.476309e+00	5.169661e-03
1.208000e+03	1.476295e+00	5.162109e-03
1.209000e+03	1.476281e+00	5.154556e-03
1.210000e+03	1.476267e+00	5.147004e-03
1.211000e+03	1.476253e+00	5.139452e-03
1.212000e+03	1.476239e+00	5.131900e-03
1.213000e+03	1.476226e+00	5.124348e-03
1.214000e+03	1.476212e+00	5.116795e-03
1.215000e+03	1.476198e+00	5.109243e-03
1.216000e+03	1.476184e+00	5.101691e-03
1.217000e+03	1.476171e+00	5.094380e-03
1.218000e+03	1.476157e+00	5.087121e-03
1.219000e+03	1.476144e+00	5.079862e-03
1.220000e+03	1.476131e+00	5.072602e-03
1.221000e+03	1.476117e+00	5.065343e-03
1.222000e+03	1.476104e+00	5.058084e-03
1.223000e+03	1.476091e+00	5.050825e-03
1.224000e+03	1.476077e+00	5.043565e-03
1.225000e+03	1.476064e+00	5.036306e-03
1.226000e+03	1.476051e+00	5.029047e-03
1.227000e+03	1.476037e+00	5.021788e-03
1.228000e+03	1.476024e+00	5.014528e-03
1.229000e+03	1.476011e+00	5.007489e-03
1.230000e+03	1.475998e+00	5.000510e-03
1.231000e+03	1.475986e+00	4.993532e-03
1.232000e+03	1.475973e+00	4.986553e-03
1.233000e+03	1.475960e+00	4.979575e-03
1.234000e+03	1.475947e+00	4.972596e-03
1.235000e+03	1.475934e+00	4.965618e-03
1.236000e+03	1.475921e+00	4.958639e-03
1.237000e+03	1.475909e+00	4.951661e-03
1.238000e+03	1.475896e+00	4.944682e-03
1.239000e+03	1.475883e+00	4.937704e-03
1.240000e+03	1.475870e+00	4.930725e-03
1.241000e+03	1.475858e+00	4.923881e-03
1.242000e+03	1.475845e+00	4.917172e-03
1.243000e+03	1.475833e+00	4.910462e-03
1.244000e+03	1.475821e+00	4.903753e-03
1.245000e+03	1.475808e+00	4.897043e-03
1.246000e+03	1.475796e+00	4.890334e-03
1.247000e+03	1.475784e+00	4.883624e-03
1.248000e+03	1.475771e+00	4.876915e-03
1.249000e+03	1.475759e+00	4.870205e-03
1.250000e+03	1.475746e+00	4.863496e-03
1.251000e+03	1.475734e+00	4.856787e-03
1.252000e+03	1.475722e+00	4.850077e-03
1.253000e+03	1.475709e+00	4.843368e-03
1.254000e+03	1.475698e+00	4.836908e-03
1.255000e+03	1.475686e+00	4.830457e-03
1.256000e+03	1.475674e+00	4.824005e-03
1.257000e+03	1.475662e+00	4.817554e-03
1.258000e+03	1.475650e+00	4.811102e-03
1.259000e+03	1.475638e+00	4.804651e-03
1.260000e+03	1.475626e+00	4.798200e-03
1.261000e+03	1.475614e+00	4.791748e-03
1.262000e+03	1.475603e+00	4.785297e-03
1.263000e+03	1.475591e+00	4.778845e-03
1.264000e+03	1.475579e+00	4.772394e-03
1.265000e+03	1.475567e+00	4.765942e-03
1.266000e+03	1.475555e+00	4.759536e-03
1.267000e+03	1.475544e+00	4.753332e-03
1.268000e+03	1.475532e+00	4.747128e-03
1.269000e+03	1.475521e+00	4.740924e-03
1.270000e+03	1.475509e+00	4.734720e-03
1.271000e+03	1.475498e+00	4.728516e-03
1.272000e+03	1.475487e+00	4.722312e-03
1.273000e+03	1.475475e+00	4.716108e-03
1.274000e+03	1.475464e+00	4.709904e-03
1.275000e+03	1.475452e+00	4.703700e-03
1.276000e+03	1.475441e+00	4.697496e-03
1.277000e+03	1.475429e+00	4.691292e-03
1.278000e+03	1.475418e+00	4.685088e-03
1.279000e+03	1.475407e+00	4.678915e-03
1.280000e+03	1.475396e+00	4.672949e-03
1.281000e+03	1.475385e+00	4.666982e-03
1.282000e+03	1.475374e+00	4.661016e-03
1.283000e+03	1.475363e+00	4.655049e-03
1.284000e+03	1.475352e+00	4.649082e-03
1.285000e+03	1.475341e+00	4.643116e-03
1.286000e+03	1.475330e+00	4.637149e-03
1.287000e+03	1.475319e+00	4.631182e-03
1.288000e+03	1.475308e+00	4.625216e-03
1.289000e+03	1.475297e+00	4.619249e-03
1.290000e+03	1.475286e+00	4.613282e-03
1.291000e+03	1.475275e+00	4.607316e-03
1.292000e+03	1.475264e+00	4.601349e-03
1.293000e+03	1.475253e+00	4.595568e-03
1.294000e+03	1.475243e+00	4.589829e-03
1.295000e+03	1.475232e+00	4.584090e-03
1.296000e+03	1.475221e+00	4.578351e-03
1.297000e+03	1.475211e+00	4.572612e-03
1.298000e+03	1.475200e+00	4.566874e-03
1.299000e+03	1.475190e+00	4.561135e-03
1.300000e+03	1.475179e+00	4.555396e-03
1.301000e+03	1.475169e+00	4.549657e-03
1.302000e+03	1.475158e+00	4.543918e-03
1.303000e+03	1.475147e+00	4.538180e-03
1.304000e+03	1.475137e+00	4.532441e-03
1.305000e+03	1.475126e+00	4.526702e-03
1.306000e+03	1.475116e+00	4.521009e-03
1.307000e+03	1.475106e+00	4.515489e-03
1.308000e+03	1.475095e+00	4.509969e-03
1.309000e+03	1.475085e+00	4.504449e-03
1.310000e+03	1.475075e+00	4.498929e-03
1.311000e+03	1.475065e+00	4.493409e-03
1.312000e+03	1.475055e+00	4.487889e-03
1.313000e+03	1.475045e+00	4.482369e-03
1.314000e+03	1.475035e+00	4.476849e-03
1.315000e+03	1.475024e+00	4.471329e-03
1.316000e+03	1.475014e+00	4.465809e-03
1.317000e+03	1.475004e+00	4.460289e-03
1.318000e+03	1.474994e+00	4.454769e-03
1.319000e+03	1.474984e+00	4.449249e-03
1.320000e+03	1.474974e+00	4.443796e-03
1.321000e+03	1.474964e+00	4.438486e-03
1.322000e+03	1.474954e+00	4.433176e-03
1.323000e+03	1.474944e+00	4.427866e-03
1.324000e+03	1.474935e+00	4.422556e-03
1.325000e+03	1.474925e+00	4.417246e-03
1.326000e+03	1.474915e+00	4.411935e-03
1.327000e+03	1.474905e+00	4.406625e-03
1.328000e+03	1.474896e+00	4.401315e-03
1.329000e+03	1.474886e+00	4.396005e-03
1.330000e+03	1.474876e+00	4.390695e-03
1.331000e+03	1.474866e+00	4.385385e-03
1.332000e+03	1.474856e+00	4.380075e-03
1.333000e+03	1.474847e+00	4.374765e-03
1.334000e+03	1.474837e+00	4.369481e-03
1.335000e+03	1.474828e+00	4.364373e-03
1.336000e+03	1.474818e+00	4.359265e-03
1.337000e+03	1.474809e+00	4.354157e-03
1.338000e+03	1.474799e+00	4.349049e-03
1.339000e+03	1.474790e+00	4.343940e-03
1.340000e+03	1.474781e+00	4.338832e-03
1.341000e+03	1.474771e+00	4.333724e-03
1.342000e+03	1.474762e+00	4.328616e-03
1.343000e+03	1.474752e+00	4.323507e-03
1.344000e+03	1.474743e+00	4.318399e-03
1.345000e+03	1.474734e+00	4.313291e-03
1.346000e+03	1.474724e+00	4.308183e-03
1.347000e+03	1.474715e+00	4.303075e-03
1.348000e+03	1.474705e+00	4.297966e-03
1.349000e+03	1.474696e+00	4.292980e-03
1.350000e+03	1.474687e+00	4.288066e-03
1.351000e+03	1.474678e+00	4.283152e-03
1.352000e+03	1.474669e+00	4.278237e-03
1.353000e+03	1.474660e+00	4.273323e-03
1.354000e+03	1.474651e+00	4.268409e-03
1.355000e+03	1.474642e+00	4.263494e-03
1.356000e+03	1.474633e+00	4.258580e-03
1.357000e+03	1.474624e+00	4.253666e-03
1.358000e+03	1.474615e+00	4.248751e-03
1.359000e+03	1.474606e+00	4.243837e-03
1.360000e+03	1.474597e+00	4.238923e-03
1.361000e+03	1.474588e+00	4.234008e-03
1.362000e+03	1.474579e+00	4.229094e-03
1.363000e+03	1.474570e+00	4.224180e-03
1.364000e+03	1.474561e+00	4.219417e-03
1.365000e+03	1.474553e+00	4.214689e-03
1.366000e+03	1.474544e+00	4.209961e-03
1.367000e+03	1.474535e+00	4.205233e-03
1.368000e+03	1.474527e+00	4.200505e-03
1.369000e+03	1.474518e+00	4.195777e-03
1.370000e+03	1.474509e+00	4.191049e-03
1.371000e+03	1.474501e+00	4.186321e-03
1.372000e+03	1.474492e+00	4.181593e-03
1.373000e+03	1.474483e+00	4.176865e-03
1.374000e+03	1.474475e+00	4.172137e-03
1.375000e+03	1.474466e+00	4.167409e-03
1.376000e+03	1.474457e+00	4.162681e-03
1.377000e+03	1.474449e+00	4.157953e-03
1.378000e+03	1.474440e+00	4.153225e-03
1.379000e+03	1.474431e+00	4.148616e-03
1.380000e+03	1.474423e+00	4.144067e-03
1.381000e+03	1.474415e+00	4.139519e-03
1.382000e+03	1.474407e+00	4.134970e-03
1.383000e+03	1.474398e+00	4.130421e-03
1.384000e+03	1.474390e+00	4.125872e-03
1.385000e+03	1.474382e+00	4.121323e-03
1.386000e+03	1.474373e+00	4.116774e-03
1.387000e+03	1.474365e+00	4.112226e-03
1.388000e+03	1.474357e+00	4.107677e-03
1.389000e+03	1.474348e+00	4.103128e-03
1.390000e+03	1.474340e+00	4.098579e-03
1.391000e+03	1.474332e+00	4.094030e-03
1.392000e+03	1.474323e+00	4.089481e-03
1.393000e+03	1.474315e+00	4.084933e-03
1.394000e+03	1.474307e+00	4.080415e-03
1.395000e+03	1.474299e+00	4.076038e-03
1.396000e+03	1.474291e+00	4.071662e-03
1.397000e+03	1.474283e+00	4.067285e-03
1.398000e+03	1.474275e+00	4.062909e-03
1.399000e+03	1.474267e+00	4.058532e-03
1.400000e+03	1.474259e+00	4.054156e-03
1.401000e+03	1.474251e+00	4.049779e-03
1.402000e+03	1.474243e+00	4.045402e-03
1.403000e+03	1.474235e+00	4.041026e-03
1.404000e+03	1.474227e+00	4.036649e-03
1.405000e+03	1.474219e+00	4.032273e-03
1.406000e+03	1.474211e+00	4.027896e-03
1.407000e+03	1.474203e+00	4.023520e-03
1.408000e+03	1.474195e+00	4.019143e-03
1.409000e+03	1.474187e+00	4.014767e-03
1.410000e+03	1.474179e+00	4.010447e-03
