ref: simulated example

wavelength (nm)	n	k
8.280000e+02	2.081887e+00	7.995252e-03
8.290000e+02	2.081694e+00	8.005654e-03
8.300000e+02	2.081501e+00	8.016055e-03
8.310000e+02	2.081308e+00	8.026456e-03
8.320000e+02	2.081115e+00	8.036857e-03
8.330000e+02	2.080922e+00	8.047263e-03
8.340000e+02	2.080729e+00	8.057676e-03
8.350000e+02	2.080535e+00	8.068088e-03
8.360000e+02	2.080342e+00	8.078500e-03
8.370000e+02	2.080149e+00	8.088913e-03
8.380000e+02	2.079956e+00	8.099325e-03
8.390000e+02	2.079763e+00	8.109747e-03
8.400000e+02	2.079569e+00	8.120170e-03
8.410000e+02	2.079376e+00	8.130594e-03
8.420000e+02	2.079183e+00	8.141018e-03
8.430000e+02	2.078989e+00	8.151441e-03
8.440000e+02	2.078796e+00	8.161866e-03
8.450000e+02	2.078602e+00	8.172302e-03
8.460000e+02	2.078409e+00	8.182737e-03
8.470000e+02	2.078216e+00	8.193172e-03
8.480000e+02	2.078022e+00	8.203607e-03
8.490000e+02	2.077829e+00	8.214043e-03
8.500000e+02	2.077635e+00	8.224482e-03
8.510000e+02	2.077442e+00	8.234929e-03
8.520000e+02	2.077248e+00	8.245376e-03
8.530000e+02	2.077055e+00	8.255823e-03
8.540000e+02	2.076861e+00	8.266270e-03
8.550000e+02	2.076668e+00	8.276717e-03
8.560000e+02	2.076474e+00	8.287169e-03
8.570000e+02	2.076281e+00	8.297628e-03
8.580000e+02	2.076087e+00	8.308087e-03
8.590000e+02	2.075893e+00	8.318546e-03
8.600000e+02	2.075700e+00	8.329005e-03
8.610000e+02	2.075506e+00	8.339464e-03
8.620000e+02	2.075312e+00	8.349929e-03
8.630000e+02	2.075119e+00	8.360400e-03
8.640000e+02	2.074925e+00	8.370871e-03
8.650000e+02	2.074731e+00	8.381342e-03
8.660000e+02	2.074537e+00	8.391813e-03
8.670000e+02	2.074344e+00	8.402284e-03
8.680000e+02	2.074150e+00	8.412762e-03
8.690000e+02	2.073956e+00	8.423245e-03
8.700000e+02	2.073762e+00	8.433728e-03
8.710000e+02	2.073568e+00	8.444212e-03
8.720000e+02	2.073375e+00	8.454695e-03
8.730000e+02	2.073181e+00	8.465178e-03
8.740000e+02	2.072987e+00	8.475667e-03
8.750000e+02	2.072793e+00	8.486163e-03
8.760000e+02	2.072599e+00	8.496659e-03
8.770000e+02	2.072405e+00	8.507154e-03
8.780000e+02	2.072211e+00	8.517650e-03
8.790000e+02	2.072017e+00	8.528146e-03
8.800000e+02	2.071823e+00	8.538645e-03
8.810000e+02	2.071629e+00	8.549153e-03
8.820000e+02	2.071435e+00	8.559662e-03
8.830000e+02	2.071241e+00	8.570171e-03
8.840000e+02	2.071047e+00	8.580679e-03
8.850000e+02	2.070853e+00	8.591188e-03
8.860000e+02	2.070659e+00	8.601696e-03
8.870000e+02	2.070464e+00	8.612217e-03
8.880000e+02	2.070270e+00	8.622739e-03
8.890000e+02	2.070076e+00	8.633260e-03
8.900000e+02	2.069882e+00	8.643782e-03
8.910000e+02	2.069688e+00	8.654303e-03
8.920000e+02	2.069493e+00	8.664825e-03
8.930000e+02	2.069299e+00	8.675354e-03
8.940000e+02	2.069105e+00	8.685888e-03
8.950000e+02	2.068911e+00	8.696423e-03
8.960000e+02	2.068716e+00	8.706958e-03
8.970000e+02	2.068522e+00	8.717492e-03
8.980000e+02	2.068328e+00	8.728027e-03
8.990000e+02	2.068133e+00	8.738563e-03
9.000000e+02	2.067939e+00	8.749111e-03
9.010000e+02	2.067745e+00	8.759659e-03
9.020000e+02	2.067550e+00	8.770208e-03
9.030000e+02	2.067356e+00	8.780756e-03
9.040000e+02	2.067161e+00	8.791304e-03
9.050000e+02	2.066967e+00	8.801852e-03
9.060000e+02	2.066772e+00	8.812407e-03
9.070000e+02	2.066578e+00	8.822969e-03
9.080000e+02	2.066383e+00	8.833531e-03
9.090000e+02	2.066189e+00	8.844093e-03
9.100000e+02	2.065994e+00	8.854654e-03
9.110000e+02	2.065800e+00	8.865216e-03
9.120000e+02	2.065605e+00	8.875778e-03
9.130000e+02	2.065411e+00	8.886352e-03
9.140000e+02	2.065216e+00	8.896927e-03
9.150000e+02	2.065021e+00	8.907503e-03
9.160000e+02	2.064827e+00	8.918079e-03
9.170000e+02	2.064632e+00	8.928654e-03
9.180000e+02	2.064437e+00	8.939230e-03
9.190000e+02	2.064243e+00	8.949807e-03
9.200000e+02	2.064048e+00	8.960397e-03
9.210000e+02	2.063853e+00	8.970987e-03
9.220000e+02	2.063658e+00	8.981577e-03
9.230000e+02	2.063463e+00	8.992166e-03
9.240000e+02	2.063269e+00	9.002756e-03
9.250000e+02	2.063074e+00	9.013346e-03
9.260000e+02	2.062879e+00	9.023940e-03
9.270000e+02	2.062684e+00	9.034544e-03
9.280000e+02	2.062489e+00	9.045148e-03
9.290000e+02	2.062294e+00	9.055752e-03
9.300000e+02	2.062099e+00	9.066356e-03
9.310000e+02	2.061904e+00	9.076960e-03
9.320000e+02	2.061709e+00	9.087565e-03
9.330000e+02	2.061515e+00	9.098173e-03
9.340000e+02	2.061320e+00	9.108792e-03
9.350000e+02	2.061124e+00	9.119411e-03
9.360000e+02	2.060929e+00	9.130030e-03
9.370000e+02	2.060734e+00	9.140648e-03
9.380000e+02	2.060539e+00	9.151267e-03
9.390000e+02	2.060344e+00	9.161886e-03
9.400000e+02	2.060149e+00	9.172508e-03
9.410000e+02	2.059954e+00	9.183142e-03
9.420000e+02	2.059759e+00	9.193776e-03
9.430000e+02	2.059564e+00	9.204409e-03
9.440000e+02	2.059369e+00	9.215043e-03
9.450000e+02	2.059173e+00	9.225677e-03
9.460000e+02	2.058978e+00	9.236311e-03
9.470000e+02	2.058783e+00	9.246945e-03
9.480000e+02	2.058588e+00	9.257594e-03
9.490000e+02	2.058392e+00	9.268243e-03
9.500000e+02	2.058197e+00	9.278892e-03
9.510000e+02	2.058002e+00	9.289541e-03
9.520000e+02	2.057806e+00	9.300190e-03
9.530000e+02	2.057611e+00	9.310839e-03
9.540000e+02	2.057416e+00	9.321488e-03
9.550000e+02	2.057220e+00	9.332149e-03
9.560000e+02	2.057025e+00	9.342813e-03
9.570000e+02	2.056830e+00	9.353477e-03
9.580000e+02	2.056634e+00	9.364142e-03
9.590000e+02	2.056439e+00	9.374806e-03
9.600000e+02	2.056243e+00	9.385471e-03
9.610000e+02	2.056048e+00	9.396135e-03
9.620000e+02	2.055852e+00	9.406805e-03
9.630000e+02	2.055657e+00	9.417485e-03
9.640000e+02	2.055461e+00	9.428166e-03
9.650000e+02	2.055266e+00	9.438846e-03
9.660000e+02	2.055070e+00	9.449526e-03
9.670000e+02	2.054874e+00	9.460206e-03
9.680000e+02	2.054679e+00	9.470886e-03
9.690000e+02	2.054483e+00	9.481566e-03
9.700000e+02	2.054287e+00	9.492260e-03
9.710000e+02	2.054092e+00	9.502957e-03
9.720000e+02	2.053896e+00	9.513653e-03
9.730000e+02	2.053700e+00	9.524349e-03
9.740000e+02	2.053505e+00	9.535045e-03
9.750000e+02	2.053309e+00	9.545742e-03
9.760000e+02	2.053113e+00	9.556438e-03
9.770000e+02	2.052917e+00	9.567138e-03
9.780000e+02	2.052722e+00	9.577850e-03
9.790000e+02	2.052526e+00	9.588563e-03
9.800000e+02	2.052330e+00	9.599276e-03
9.810000e+02	2.052134e+00	9.609988e-03
9.820000e+02	2.051938e+00	9.620701e-03
9.830000e+02	2.051742e+00	9.631413e-03
9.840000e+02	2.051546e+00	9.642126e-03
9.850000e+02	2.051350e+00	9.652846e-03
9.860000e+02	2.051154e+00	9.663576e-03
9.870000e+02	2.050958e+00	9.674305e-03
9.880000e+02	2.050762e+00	9.685034e-03
9.890000e+02	2.050566e+00	9.695764e-03
9.900000e+02	2.050370e+00	9.706493e-03
9.910000e+02	2.050174e+00	9.717222e-03
9.920000e+02	2.049978e+00	9.727951e-03
9.930000e+02	2.049782e+00	9.738691e-03
9.940000e+02	2.049586e+00	9.749437e-03
9.950000e+02	2.049390e+00	9.760184e-03
9.960000e+02	2.049194e+00	9.770930e-03
9.970000e+02	2.048998e+00	9.781676e-03
9.980000e+02	2.048801e+00	9.792423e-03
9.990000e+02	2.048605e+00	9.803169e-03
1.000000e+03	2.048409e+00	9.813915e-03
1.001000e+03	2.048213e+00	9.824672e-03
1.002000e+03	2.048017e+00	9.835435e-03
1.003000e+03	2.047820e+00	9.846199e-03
1.004000e+03	2.047624e+00	9.856963e-03
1.005000e+03	2.047428e+00	9.867726e-03
1.006000e+03	2.047231e+00	9.878490e-03
1.007000e+03	2.047035e+00	9.889254e-03
1.008000e+03	2.046839e+00	9.900017e-03
1.009000e+03	2.046642e+00	9.910789e-03
1.010000e+03	2.046446e+00	9.921571e-03
1.011000e+03	2.046249e+00	9.932352e-03
1.012000e+03	2.046053e+00	9.943133e-03
1.013000e+03	2.045856e+00	9.953915e-03
1.014000e+03	2.045660e+00	9.964696e-03
1.015000e+03	2.045464e+00	9.975477e-03
1.016000e+03	2.045267e+00	9.986259e-03
1.017000e+03	2.045071e+00	9.997044e-03
1.018000e+03	2.044874e+00	1.000784e-02
1.019000e+03	2.044677e+00	1.001864e-02
1.020000e+03	2.044481e+00	1.002944e-02
1.021000e+03	2.044284e+00	1.004024e-02
1.022000e+03	2.044087e+00	1.005104e-02
1.023000e+03	2.043891e+00	1.006184e-02
1.024000e+03	2.043694e+00	1.007264e-02
1.025000e+03	2.043498e+00	1.008344e-02
1.026000e+03	2.043301e+00	1.009425e-02
1.027000e+03	2.043104e+00	1.010507e-02
1.028000e+03	2.042907e+00	1.011589e-02
1.029000e+03	2.042711e+00	1.012671e-02
1.030000e+03	2.042514e+00	1.013752e-02
1.031000e+03	2.042317e+00	1.014834e-02
1.032000e+03	2.042120e+00	1.015916e-02
1.033000e+03	2.041923e+00	1.016998e-02
1.034000e+03	2.041727e+00	1.018080e-02
1.035000e+03	2.041530e+00	1.019164e-02
1.036000e+03	2.041333e+00	1.020247e-02
1.037000e+03	2.041136e+00	1.021331e-02
1.038000e+03	2.040939e+00	1.022415e-02
1.039000e+03	2.040742e+00	1.023498e-02
1.040000e+03	2.040545e+00	1.024582e-02
1.041000e+03	2.040348e+00	1.025666e-02
1.042000e+03	2.040151e+00	1.026749e-02
1.043000e+03	2.039954e+00	1.027834e-02
1.044000e+03	2.039757e+00	1.028920e-02
1.045000e+03	2.039560e+00	1.030005e-02
1.046000e+03	2.039363e+00	1.031091e-02
1.047000e+03	2.039166e+00	1.032176e-02
1.048000e+03	2.038968e+00	1.033262e-02
1.049000e+03	2.038771e+00	1.034348e-02
1.050000e+03	2.038574e+00	1.035433e-02
1.051000e+03	2.038377e+00	1.036519e-02
1.052000e+03	2.038180e+00	1.037606e-02
1.053000e+03	2.037983e+00	1.038693e-02
1.054000e+03	2.037785e+00	1.039781e-02
1.055000e+03	2.037588e+00	1.040868e-02
1.056000e+03	2.037391e+00	1.041956e-02
1.057000e+03	2.037193e+00	1.043043e-02
1.058000e+03	2.036996e+00	1.044131e-02
1.059000e+03	2.036799e+00	1.045219e-02
1.060000e+03	2.036602e+00	1.046306e-02
1.061000e+03	2.036404e+00	1.047395e-02
1.062000e+03	2.036207e+00	1.048485e-02
1.063000e+03	2.036009e+00	1.049574e-02
1.064000e+03	2.035812e+00	1.050664e-02
1.065000e+03	2.035614e+00	1.051753e-02
1.066000e+03	2.035417e+00	1.052843e-02
1.067000e+03	2.035219e+00	1.053932e-02
1.068000e+03	2.035022e+00	1.055022e-02
1.069000e+03	2.034825e+00	1.056111e-02
1.070000e+03	2.034627e+00	1.057202e-02
1.071000e+03	2.034429e+00	1.058294e-02
1.072000e+03	2.034232e+00	1.059385e-02
1.073000e+03	2.034034e+00	1.060477e-02
1.074000e+03	2.033837e+00	1.061569e-02
1.075000e+03	2.033639e+00	1.062660e-02
1.076000e+03	2.033441e+00	1.063752e-02
1.077000e+03	2.033244e+00	1.064843e-02
1.078000e+03	2.033046e+00	1.065935e-02
1.079000e+03	2.032848e+00	1.067027e-02
1.080000e+03	2.032651e+00	1.068121e-02
1.081000e+03	2.032453e+00	1.069214e-02
1.082000e+03	2.032255e+00	1.070308e-02
1.083000e+03	2.032057e+00	1.071402e-02
1.084000e+03	2.031859e+00	1.072495e-02
1.085000e+03	2.031661e+00	1.073589e-02
1.086000e+03	2.031464e+00	1.074683e-02
1.087000e+03	2.031266e+00	1.075776e-02
1.088000e+03	2.031068e+00	1.076870e-02
1.089000e+03	2.030870e+00	1.077966e-02
1.090000e+03	2.030672e+00	1.079061e-02
1.091000e+03	2.030474e+00	1.080157e-02
1.092000e+03	2.030276e+00	1.081253e-02
1.093000e+03	2.030078e+00	1.082349e-02
1.094000e+03	2.029880e+00	1.083445e-02
1.095000e+03	2.029682e+00	1.084540e-02
1.096000e+03	2.029484e+00	1.085636e-02
1.097000e+03	2.029286e+00	1.086732e-02
1.098000e+03	2.029088e+00	1.087828e-02
1.099000e+03	2.028890e+00	1.088926e-02
1.100000e+03	2.028692e+00	1.090024e-02
1.101000e+03	2.028494e+00	1.091122e-02
1.102000e+03	2.028295e+00	1.092220e-02
1.103000e+03	2.028097e+00	1.093318e-02
1.104000e+03	2.027899e+00	1.094416e-02
1.105000e+03	2.027701e+00	1.095514e-02
1.106000e+03	2.027503e+00	1.096612e-02
1.107000e+03	2.027305e+00	1.097710e-02
1.108000e+03	2.027106e+00	1.098809e-02
1.109000e+03	2.026908e+00	1.099909e-02
1.110000e+03	2.026710e+00	1.101010e-02
1.111000e+03	2.026511e+00	1.102110e-02
1.112000e+03	2.026313e+00	1.103210e-02
1.113000e+03	2.026114e+00	1.104310e-02
1.114000e+03	2.025916e+00	1.105410e-02
1.115000e+03	2.025718e+00	1.106511e-02
1.116000e+03	2.025519e+00	1.107611e-02
1.117000e+03	2.025321e+00	1.108711e-02
1.118000e+03	2.025122e+00	1.109812e-02
1.119000e+03	2.024924e+00	1.110915e-02
1.120000e+03	2.024725e+00	1.112017e-02
1.121000e+03	2.024527e+00	1.113120e-02
1.122000e+03	2.024328e+00	1.114222e-02
1.123000e+03	2.024130e+00	1.115325e-02
1.124000e+03	2.023931e+00	1.116427e-02
1.125000e+03	2.023733e+00	1.117530e-02
1.126000e+03	2.023534e+00	1.118632e-02
1.127000e+03	2.023335e+00	1.119735e-02
1.128000e+03	2.023137e+00	1.120838e-02
1.129000e+03	2.022938e+00	1.121943e-02
1.130000e+03	2.022739e+00	1.123048e-02
1.131000e+03	2.022540e+00	1.124152e-02
1.132000e+03	2.022342e+00	1.125257e-02
1.133000e+03	2.022143e+00	1.126362e-02
1.134000e+03	2.021944e+00	1.127467e-02
1.135000e+03	2.021745e+00	1.128572e-02
1.136000e+03	2.021547e+00	1.129677e-02
1.137000e+03	2.021348e+00	1.130781e-02
1.138000e+03	2.021149e+00	1.131886e-02
1.139000e+03	2.020950e+00	1.132993e-02
1.140000e+03	2.020751e+00	1.134101e-02
1.141000e+03	2.020552e+00	1.135208e-02
1.142000e+03	2.020353e+00	1.136315e-02
1.143000e+03	2.020154e+00	1.137422e-02
1.144000e+03	2.019955e+00	1.138529e-02
1.145000e+03	2.019756e+00	1.139637e-02
1.146000e+03	2.019557e+00	1.140744e-02
1.147000e+03	2.019358e+00	1.141851e-02
1.148000e+03	2.019159e+00	1.142958e-02
1.149000e+03	2.018960e+00	1.144066e-02
1.150000e+03	2.018761e+00	1.145176e-02
1.151000e+03	2.018562e+00	1.146286e-02
1.152000e+03	2.018363e+00	1.147395e-02
1.153000e+03	2.018164e+00	1.148505e-02
1.154000e+03	2.017965e+00	1.149615e-02
1.155000e+03	2.017765e+00	1.150724e-02
1.156000e+03	2.017566e+00	1.151834e-02
1.157000e+03	2.017367e+00	1.152944e-02
1.158000e+03	2.017168e+00	1.154053e-02
1.159000e+03	2.016969e+00	1.155163e-02
1.160000e+03	2.016769e+00	1.156274e-02
1.161000e+03	2.016570e+00	1.157387e-02
1.162000e+03	2.016371e+00	1.158499e-02
1.163000e+03	2.016171e+00	1.159611e-02
1.164000e+03	2.015972e+00	1.160723e-02
1.165000e+03	2.015772e+00	1.161835e-02
1.166000e+03	2.015573e+00	1.162947e-02
1.167000e+03	2.015374e+00	1.164059e-02
1.168000e+03	2.015174e+00	1.165172e-02
1.169000e+03	2.014975e+00	1.166284e-02
1.170000e+03	2.014775e+00	1.167396e-02
1.171000e+03	2.014576e+00	1.168510e-02
1.172000e+03	2.014376e+00	1.169625e-02
1.173000e+03	2.014177e+00	1.170739e-02
1.174000e+03	2.013977e+00	1.171854e-02
1.175000e+03	2.013777e+00	1.172969e-02
1.176000e+03	2.013578e+00	1.174084e-02
1.177000e+03	2.013378e+00	1.175198e-02
1.178000e+03	2.013179e+00	1.176313e-02
1.179000e+03	2.012979e+00	1.177428e-02
1.180000e+03	2.012779e+00	1.178542e-02
1.181000e+03	2.012580e+00	1.179657e-02
1.182000e+03	2.012380e+00	1.180773e-02
1.183000e+03	2.012180e+00	1.181891e-02
1.184000e+03	2.011980e+00	1.183008e-02
1.185000e+03	2.011781e+00	1.184125e-02
1.186000e+03	2.011581e+00	1.185243e-02
1.187000e+03	2.011381e+00	1.186360e-02
1.188000e+03	2.011181e+00	1.187477e-02
1.189000e+03	2.010981e+00	1.188595e-02
1.190000e+03	2.010781e+00	1.189712e-02
1.191000e+03	2.010582e+00	1.190830e-02
1.192000e+03	2.010382e+00	1.191947e-02
1.193000e+03	2.010182e+00	1.193065e-02
1.194000e+03	2.009982e+00	1.194185e-02
1.195000e+03	2.009782e+00	1.195305e-02
1.196000e+03	2.009582e+00	1.196425e-02
1.197000e+03	2.009382e+00	1.197545e-02
1.198000e+03	2.009182e+00	1.198665e-02
1.199000e+03	2.008982e+00	1.199785e-02
1.200000e+03	2.008782e+00	1.200905e-02
1.201000e+03	2.008582e+00	1.202025e-02
1.202000e+03	2.008381e+00	1.203145e-02
1.203000e+03	2.008181e+00	1.204265e-02
1.204000e+03	2.007981e+00	1.205385e-02
1.205000e+03	2.007781e+00	1.206507e-02
1.206000e+03	2.007581e+00	1.207630e-02
1.207000e+03	2.007381e+00	1.208752e-02
1.208000e+03	2.007180e+00	1.209875e-02
1.209000e+03	2.006980e+00	1.210998e-02
1.210000e+03	2.006780e+00	1.212121e-02
1.211000e+03	2.006579e+00	1.213244e-02
1.212000e+03	2.006379e+00	1.214366e-02
1.213000e+03	2.006179e+00	1.215489e-02
1.214000e+03	2.005979e+00	1.216612e-02
1.215000e+03	2.005778e+00	1.217735e-02
1.216000e+03	2.005578e+00	1.218858e-02
1.217000e+03	2.005378e+00	1.219983e-02
1.218000e+03	2.005177e+00	1.221108e-02
1.219000e+03	2.004976e+00	1.222234e-02
1.220000e+03	2.004776e+00	1.223360e-02
1.221000e+03	2.004575e+00	1.224485e-02
1.222000e+03	2.004375e+00	1.225611e-02
1.223000e+03	2.004174e+00	1.226736e-02
1.224000e+03	2.003974e+00	1.227862e-02
1.225000e+03	2.003773e+00	1.228988e-02
1.226000e+03	2.003573e+00	1.230113e-02
1.227000e+03	2.003372e+00	1.231239e-02
1.228000e+03	2.003172e+00	1.232364e-02
1.229000e+03	2.002971e+00	1.233492e-02
1.230000e+03	2.002770e+00	1.234621e-02
1.231000e+03	2.002569e+00	1.235749e-02
1.232000e+03	2.002369e+00	1.236878e-02
1.233000e+03	2.002168e+00	1.238006e-02
1.234000e+03	2.001967e+00	1.239135e-02
1.235000e+03	2.001766e+00	1.240263e-02
1.236000e+03	2.001566e+00	1.241392e-02
1.237000e+03	2.001365e+00	1.242520e-02
1.238000e+03	2.001164e+00	1.243649e-02
1.239000e+03	2.000963e+00	1.244777e-02
1.240000e+03	2.000763e+00	1.245906e-02
1.241000e+03	2.000562e+00	1.247036e-02
1.242000e+03	2.000361e+00	1.248167e-02
1.243000e+03	2.000160e+00	1.249299e-02
1.244000e+03	1.999959e+00	1.250430e-02
1.245000e+03	1.999758e+00	1.251562e-02
1.246000e+03	1.999557e+00	1.252693e-02
1.247000e+03	1.999356e+00	1.253825e-02
1.248000e+03	1.999155e+00	1.254956e-02
1.249000e+03	1.998954e+00	1.256088e-02
1.250000e+03	1.998753e+00	1.257219e-02
1.251000e+03	1.998551e+00	1.258351e-02
1.252000e+03	1.998350e+00	1.259482e-02
1.253000e+03	1.998149e+00	1.260614e-02
1.254000e+03	1.997948e+00	1.261748e-02
1.255000e+03	1.997747e+00	1.262883e-02
1.256000e+03	1.997546e+00	1.264017e-02
1.257000e+03	1.997344e+00	1.265152e-02
1.258000e+03	1.997143e+00	1.266286e-02
1.259000e+03	1.996942e+00	1.267421e-02
1.260000e+03	1.996741e+00	1.268555e-02
1.261000e+03	1.996539e+00	1.269690e-02
1.262000e+03	1.996338e+00	1.270824e-02
1.263000e+03	1.996137e+00	1.271959e-02
1.264000e+03	1.995935e+00	1.273093e-02
1.265000e+03	1.995734e+00	1.274228e-02
1.266000e+03	1.995533e+00	1.275363e-02
1.267000e+03	1.995331e+00	1.276501e-02
1.268000e+03	1.995130e+00	1.277638e-02
1.269000e+03	1.994928e+00	1.278776e-02
1.270000e+03	1.994727e+00	1.279914e-02
1.271000e+03	1.994525e+00	1.281051e-02
1.272000e+03	1.994324e+00	1.282189e-02
1.273000e+03	1.994122e+00	1.283326e-02
1.274000e+03	1.993921e+00	1.284464e-02
1.275000e+03	1.993719e+00	1.285602e-02
1.276000e+03	1.993518e+00	1.286739e-02
1.277000e+03	1.993316e+00	1.287877e-02
1.278000e+03	1.993114e+00	1.289015e-02
1.279000e+03	1.992913e+00	1.290153e-02
1.280000e+03	1.992711e+00	1.291294e-02
1.281000e+03	1.992509e+00	1.292435e-02
1.282000e+03	1.992307e+00	1.293575e-02
1.283000e+03	1.992106e+00	1.294716e-02
1.284000e+03	1.991904e+00	1.295857e-02
1.285000e+03	1.991702e+00	1.296998e-02
1.286000e+03	1.991500e+00	1.298139e-02
1.287000e+03	1.991298e+00	1.299280e-02
1.288000e+03	1.991097e+00	1.300421e-02
1.289000e+03	1.990895e+00	1.301562e-02
1.290000e+03	1.990693e+00	1.302702e-02
1.291000e+03	1.990491e+00	1.303843e-02
1.292000e+03	1.990289e+00	1.304984e-02
1.293000e+03	1.990087e+00	1.306128e-02
1.294000e+03	1.989885e+00	1.307272e-02
1.295000e+03	1.989683e+00	1.308416e-02
1.296000e+03	1.989481e+00	1.309560e-02
1.297000e+03	1.989279e+00	1.310704e-02
1.298000e+03	1.989077e+00	1.311849e-02
1.299000e+03	1.988875e+00	1.312993e-02
1.300000e+03	1.988673e+00	1.314137e-02
1.301000e+03	1.988471e+00	1.315281e-02
1.302000e+03	1.988269e+00	1.316425e-02
1.303000e+03	1.988067e+00	1.317569e-02
1.304000e+03	1.987865e+00	1.318714e-02
1.305000e+03	1.987662e+00	1.319858e-02
1.306000e+03	1.987460e+00	1.321003e-02
1.307000e+03	1.987258e+00	1.322150e-02
1.308000e+03	1.987056e+00	1.323298e-02
1.309000e+03	1.986853e+00	1.324445e-02
1.310000e+03	1.986651e+00	1.325593e-02
1.311000e+03	1.986449e+00	1.326740e-02
1.312000e+03	1.986246e+00	1.327888e-02
1.313000e+03	1.986044e+00	1.329036e-02
1.314000e+03	1.985841e+00	1.330183e-02
1.315000e+03	1.985639e+00	1.331331e-02
1.316000e+03	1.985437e+00	1.332478e-02
1.317000e+03	1.985234e+00	1.333626e-02
1.318000e+03	1.985032e+00	1.334773e-02
1.319000e+03	1.984830e+00	1.335921e-02
1.320000e+03	1.984627e+00	1.337070e-02
1.321000e+03	1.984425e+00	1.338221e-02
1.322000e+03	1.984222e+00	1.339372e-02
1.323000e+03	1.984019e+00	1.340523e-02
1.324000e+03	1.983817e+00	1.341674e-02
1.325000e+03	1.983614e+00	1.342825e-02
1.326000e+03	1.983411e+00	1.343976e-02
1.327000e+03	1.983209e+00	1.345127e-02
1.328000e+03	1.983006e+00	1.346278e-02
1.329000e+03	1.982803e+00	1.347429e-02
1.330000e+03	1.982601e+00	1.348580e-02
1.331000e+03	1.982398e+00	1.349731e-02
1.332000e+03	1.982195e+00	1.350882e-02
1.333000e+03	1.981993e+00	1.352033e-02
1.334000e+03	1.981790e+00	1.353185e-02
1.335000e+03	1.981587e+00	1.354339e-02
1.336000e+03	1.981384e+00	1.355494e-02
1.337000e+03	1.981181e+00	1.356649e-02
1.338000e+03	1.980978e+00	1.357803e-02
1.339000e+03	1.980775e+00	1.358958e-02
1.340000e+03	1.980572e+00	1.360113e-02
1.341000e+03	1.980369e+00	1.361267e-02
1.342000e+03	1.980167e+00	1.362422e-02
1.343000e+03	1.979964e+00	1.363577e-02
1.344000e+03	1.979761e+00	1.364731e-02
1.345000e+03	1.979558e+00	1.365886e-02
1.346000e+03	1.979355e+00	1.367040e-02
1.347000e+03	1.979152e+00	1.368195e-02
1.348000e+03	1.978949e+00	1.369350e-02
1.349000e+03	1.978746e+00	1.370507e-02
1.350000e+03	1.978542e+00	1.371665e-02
1.351000e+03	1.978339e+00	1.372823e-02
1.352000e+03	1.978136e+00	1.373982e-02
1.353000e+03	1.977933e+00	1.375140e-02
1.354000e+03	1.977729e+00	1.376298e-02
1.355000e+03	1.977526e+00	1.377457e-02
1.356000e+03	1.977323e+00	1.378615e-02
1.357000e+03	1.977120e+00	1.379773e-02
1.358000e+03	1.976916e+00	1.380932e-02
1.359000e+03	1.976713e+00	1.382090e-02
1.360000e+03	1.976510e+00	1.383248e-02
1.361000e+03	1.976307e+00	1.384407e-02
1.362000e+03	1.976103e+00	1.385565e-02
1.363000e+03	1.975900e+00	1.386723e-02
1.364000e+03	1.975697e+00	1.387885e-02
1.365000e+03	1.975493e+00	1.389047e-02
1.366000e+03	1.975290e+00	1.390209e-02
1.367000e+03	1.975086e+00	1.391371e-02
1.368000e+03	1.974882e+00	1.392533e-02
1.369000e+03	1.974679e+00	1.393695e-02
1.370000e+03	1.974475e+00	1.394857e-02
1.371000e+03	1.974272e+00	1.396020e-02
1.372000e+03	1.974068e+00	1.397182e-02
1.373000e+03	1.973865e+00	1.398344e-02
1.374000e+03	1.973661e+00	1.399506e-02
1.375000e+03	1.973458e+00	1.400668e-02
1.376000e+03	1.973254e+00	1.401830e-02
1.377000e+03	1.973050e+00	1.402992e-02
1.378000e+03	1.972847e+00	1.404154e-02
1.379000e+03	1.972643e+00	1.405319e-02
1.380000e+03	1.972439e+00	1.406485e-02
1.381000e+03	1.972235e+00	1.407651e-02
1.382000e+03	1.972031e+00	1.408817e-02
1.383000e+03	1.971828e+00	1.409983e-02
1.384000e+03	1.971624e+00	1.411149e-02
1.385000e+03	1.971420e+00	1.412315e-02
1.386000e+03	1.971216e+00	1.413481e-02
1.387000e+03	1.971012e+00	1.414647e-02
1.388000e+03	1.970808e+00	1.415814e-02
1.389000e+03	1.970604e+00	1.416980e-02
1.390000e+03	1.970400e+00	1.418146e-02
1.391000e+03	1.970196e+00	1.419312e-02
1.392000e+03	1.969993e+00	1.420478e-02
1.393000e+03	1.969789e+00	1.421644e-02
1.394000e+03	1.969585e+00	1.422810e-02
1.395000e+03	1.969381e+00	1.423981e-02
1.396000e+03	1.969176e+00	1.425151e-02
1.397000e+03	1.968972e+00	1.426321e-02
1.398000e+03	1.968768e+00	1.427491e-02
1.399000e+03	1.968564e+00	1.428661e-02
1.400000e+03	1.968360e+00	1.429831e-02
1.401000e+03	1.968155e+00	1.431001e-02
1.402000e+03	1.967951e+00	1.432171e-02
1.403000e+03	1.967747e+00	1.433341e-02
1.404000e+03	1.967543e+00	1.434511e-02
1.405000e+03	1.967338e+00	1.435681e-02
1.406000e+03	1.967134e+00	1.436851e-02
1.407000e+03	1.966930e+00	1.438021e-02
1.408000e+03	1.966726e+00	1.439191e-02
1.409000e+03	1.966522e+00	1.440361e-02
